Moore Concrete Products Ltd,22/10/2015,BT42,Solid Biomass Boiler,99,"£41,860.52"
Moore Concrete Products Ltd,22/10/2015,BT42,Solid Biomass Boiler,99,"£38,358.46"
Moore Concrete Products Ltd,22/10/2015,BT42,Solid Biomass Boiler,99,"£33,437.88"
Moore Concrete Products Ltd,22/10/2015,BT42,Solid Biomass Boiler,99,"£24,915.26"
Moore Concrete Products Ltd,22/10/2015,BT42,Solid Biomass Boiler,99,"£34,672.30"
Moore Concrete Products Ltd,22/10/2015,BT42,Solid Biomass Boiler,99,"£38,355.02"
Moore Unidrill Ltd,30/06/2014,BT53,Solid Biomass Boiler,99,"£62,881.21"
Morrow Contracts Ltd,25/06/2014,BT05,Solid Biomass Boiler,97,"£56,876.00"
Mosshill Services Ltd,16/11/2015,BT41,Solid Biomass Boiler,99,"£6,990.92"
Mosshill Services Ltd,16/11/2015,BT41,Solid Biomass Boiler,99,"£1,120.00"
Mountain View Farm Ltd,09/08/2014,BT77,Solid Biomass Boiler,99,"£65,010.89"
Mountain View Farm Ltd,09/08/2014,BT77,Solid Biomass Boiler,99,"£69,629.70"
Mountain View Farm Ltd,09/08/2014,BT77,Solid Biomass Boiler,99,"£76,659.25"
Mountain View Farm Ltd,09/08/2014,BT77,Solid Biomass Boiler,99,"£69,385.51"
Mountain View Farm Ltd,09/12/2014,BT77,Solid Biomass Boiler,99,"£64,123.39"
Mountain View Farm Ltd,09/12/2014,BT77,Solid Biomass Boiler,99,"£53,000.79"
Mountain View Farm Ltd,09/12/2014,BT77,Solid Biomass Boiler,99,"£74,162.41"
Moy Park Ltd,26/02/2016,BT71,Solid Biomass Boiler,199,"£9,555.84"
Moy Park Ltd,29/02/2016,BT71,Solid Biomass Boiler,199,"£8,585.79"
MP Poultry Ltd,01/02/2015,BT70,Solid Biomass Boiler,99,"£81,279.24"
MP Poultry Ltd,01/02/2015,BT70,Solid Biomass Boiler,99,"£84,296.87"
MP Poultry Ltd,19/03/2015,BT70,Solid Biomass Boiler,99,"£68,583.43"
Mullan Poultry Ltd,03/07/2015,BT80,Solid Biomass Boiler,99,"£48,911.79"
Mullan Poultry Ltd,03/07/2015,BT80,Solid Biomass Boiler,99,"£38,059.74"
Mullinmore Poultry Ltd,08/11/2015,BT79,Solid Biomass Boiler,99,"£27,084.85"
Mullinmore Poultry Ltd,08/11/2015,BT79,Solid Biomass Boiler,99,"£28,057.78"
Murphy Joinery Ltd,26/10/2015,BT45,Solid Biomass Boiler,99,"£44,551.10"
Murphy Joinery Ltd,08/11/2015,BT45,Solid Biomass Boiler,60,"£12,614.38"
"National Council Of YMCA of Ireland, Greenhill YMCA",05/03/2015,BT33,Solid Biomass Boiler,60,"£12,352.17"
"National Council Of YMCA of Ireland, Greenhill YMCA",04/03/2015,BT33,Solid Biomass Boiler,60,"£13,741.67"
"National Council Of YMCA of Ireland, Greenhill YMCA",05/03/2015,BT33,Solid Biomass Boiler,45,"£15,512.80"
National Trust (Crom Estate),27/01/2014,BA14,Solid Biomass Boiler,99,"£31,564.68"
National Trust (Florence Court),28/05/2015,BA14,Solid Biomass Boiler,36,"£3,148.25"
National Trust (Giant's Causeway Visitors' Centre),23/02/2015,BA14,Ground Source Heat Pump (GSHP),71,"£8,634.47"
National Trust (Innisfee),30/11/2013,BA14,Solid Biomass Boiler,99,"£22,766.50"
National Trust (Springhill House),30/11/2013,BA14,Solid Biomass Boiler,80,"£22,717.76"
National Trust (Springhill),30/11/2013,BA14,Solid Biomass Boiler,30,"£4,133.90"
National Trust (The Argory),01/11/2015,BA14,Solid Biomass Boiler,95,"£6,005.90"
National Trust (The Argory),01/11/2015,BA14,Solid Biomass Boiler,35,"£3,448.73"
Natural Waste Management Ltd,16/03/2015,BT60,Solid Biomass Boiler,99,"£59,933.46"
Natural Waste Management Ltd,16/03/2015,BT60,Solid Biomass Boiler,99,"£60,117.64"
Natural Waste Management Ltd,12/10/2015,BT60,Solid Biomass Boiler,99,"£44,062.40"
Natural Waste Management Ltd,24/02/2016,BT60,Solid Biomass Boiler,60,"£2,363.93"
Nevin Electrics Ltd,09/11/2015,BT51,Solid Biomass Boiler,99,"£13,173.68"
Newell Stores (Coalisland) Ltd,26/10/2015,BT71,Solid Biomass Boiler,95,"£13,666.43"
Newell Stores (Coalisland) Ltd,26/10/2015,BT71,Solid Biomass Boiler,95,"£16,921.80"
Newell Stores (Dungannon) Ltd,26/10/2015,BT70,Solid Biomass Boiler,95,"£11,420.41"
Newell Stores (Dungannon) Ltd,26/10/2015,BT70,Solid Biomass Boiler,95,"£29,209.03"
NK Coatings Ltd,23/11/2014,BT36,Solid Biomass Boiler,99,"£10,564.55"
NK Coatings Ltd,23/11/2014,BT36,Solid Biomass Boiler,40,"£12,146.96"
NMC Haulage Ltd,09/11/2015,BT70,Solid Biomass Boiler,99,"£28,956.19"
NMC Haulage Ltd,09/11/2015,BT70,Solid Biomass Boiler,99,"£41,695.05"
NMC Haulage Ltd,10/11/2015,BT70,Solid Biomass Boiler,99,"£13,374.02"
Noel Smith Ltd,12/10/2014,BT70,Solid Biomass Boiler,99,"£92,151.89"
Noel Smith Ltd,12/10/2014,BT70,Solid Biomass Boiler,99,"£95,380.24"
Norhil Poultry Ltd,23/02/2016,BT75,Solid Biomass Boiler,199,"£6,750.79"
O Kane Plumbing and Electrics Limited,09/11/2015,BT80,Solid Biomass Boiler,99,"£8,211.59"
O Kane Plumbing and Electrics Limited,09/11/2015,BT80,Solid Biomass Boiler,99,"£10,273.84"
Oakgrove Cabins Ltd,30/10/2015,BT47,Solid Biomass Boiler,40,"£12,168.03"
Oakgrove Cabins ltd,28/02/2016,BT47,Solid Biomass Boiler,40,"£3,538.21"
Oakra Hardwood Flooring Ltd,02/06/2014,BT61,Solid Biomass Boiler,40,"£5,012.98"
Oakra Hardwood Flooring ltd,16/11/2015,BT61,Solid Biomass Boiler,60,"£3,045.65"
O'Neill's Irish International Sportswear Ltd,01/02/2016,BT82,Solid Biomass Boiler,95,"£6,768.58"
O'Neill's Irish International Sportswear Ltd,23/09/2015,BT82,Solid Biomass Boiler,95,"£7,720.78"
O'Neill's Irish International Sportswear Ltd,28/03/2015,BT82,Solid Biomass Boiler,95,"£12,269.19"
O'Neill's Irish International Sportswear Ltd,23/02/2016,BT82,Solid Biomass Boiler,95,£650.04
O'Neill's Irish International Sportswear Ltd,23/02/2016,BT82,Solid Biomass Boiler,95,"£2,613.62"
O'Neill's Irish International Sportswear Ltd,23/02/2016,BT82,Solid Biomass Boiler,95,"£2,646.34"
Orchard Mushrooms Ltd,07/12/2013,BT35,Solid Biomass Boiler,95,"£26,906.67"
Orchard Mushrooms Ltd,07/12/2013,BT35,Solid Biomass Boiler,99,"£28,891.82"
Orchard Mushrooms Ltd,07/12/2013,BT35,Solid Biomass Boiler,95,"£34,204.37"
Orchard Mushrooms Ltd,13/11/2013,BT35,Solid Biomass Boiler,99,"£36,618.32"
Orchard Mushrooms Ltd,28/10/2015,BT61,Solid Biomass Boiler,99,"£34,766.81"
Orchard Mushrooms Ltd,28/10/2015,BT61,Solid Biomass Boiler,99,"£42,945.86"
Patterson Caravans Ltd,11/09/2015,BT82,Solid Biomass Boiler,50,"£7,294.25"
Paul Hobson Ltd,28/08/2013,BT71,Solid Biomass Boiler,93,"£5,389.35"
Paul Hobson Ltd,21/08/2013,BT71,Solid Biomass Boiler,93,"£5,425.34"
Paul Hobson Ltd,08/07/2013,BT71,Solid Biomass Boiler,99,"£7,208.36"
Paul Hobson Ltd,03/12/2013,BT71,Solid Biomass Boiler,60,"£51,047.46"
Paul Hobson Ltd,23/06/2014,BT71,Solid Biomass Boiler,60,"£52,486.08"
Paul Hobson Ltd,28/04/2014,BT71,Solid Biomass Boiler,60,"£52,754.06"
Paul Hobson Ltd,28/04/2014,BT71,Solid Biomass Boiler,60,"£53,198.03"
Paul Hobson Ltd,24/10/2013,BT71,Solid Biomass Boiler,60,"£53,715.43"
Paul Hobson Ltd,03/12/2013,BT71,Solid Biomass Boiler,60,"£54,380.24"
Paul Hobson Ltd,23/06/2014,BT71,Solid Biomass Boiler,60,"£54,809.38"
Paul Hobson Ltd,24/10/2013,BT71,Solid Biomass Boiler,60,"£56,002.77"
Paul Hobson Ltd,28/03/2014,BT71,Solid Biomass Boiler,99,"£100,857.06"
Paul Hobson Ltd,08/07/2013,BT71,Solid Biomass Boiler,99,"£112,267.25"
Peacock Farms Poultry Ltd,14/10/2015,BT82,Solid Biomass Boiler,99,"£53,126.92"
Peacock Farms Poultry Ltd,14/10/2015,BT82,Solid Biomass Boiler,99,"£54,188.21"
Peacock Farms Poultry Ltd,14/10/2015,BT82,Solid Biomass Boiler,99,"£54,155.28"
Peacock Farms Poultry Ltd,14/10/2015,BT82,Solid Biomass Boiler,99,"£56,757.26"
Peacock Farms Poultry Ltd,14/10/2015,BT82,Solid Biomass Boiler,99,"£56,489.45"
Peninsula Print & Design Ltd,26/09/2013,BT23,Solid Biomass Boiler,99,"£27,239.49"
Phillips Heating and Stoves Limited,29/09/2015,BT43,Solid Biomass Boiler,29,"£5,859.01"
PM Processing Ltd,02/10/2015,BT92,Solid Biomass Boiler,99,"£59,385.45"
PM Processing Ltd,14/10/2015,BT92,Solid Biomass Boiler,99,"£64,595.05"
Precision Heating NI Ltd,29/09/2015,BT32,Solid Biomass Boiler,48,"£7,582.40"
Premier Electrics Ltd,24/08/2013,BT45,Solid Biomass Boiler,99,"£31,630.67"
Prodrive Ireland LTD,27/10/2015,BT78,Solid Biomass Boiler,95,"£13,921.72"
Prodrive Ireland LTD,27/10/2015,BT78,Solid Biomass Boiler,95,"£14,933.90"
Prodrive Ireland LTD,27/10/2015,BT78,Solid Biomass Boiler,95,"£15,164.48"
Q Mac Silos Limited,27/10/2015,BT71,Solid Biomass Boiler,99,"£27,194.54"
Q Mac Silos Limited,27/10/2015,BT71,Solid Biomass Boiler,99,"£28,442.58"
R A Irwin And Co Ltd,09/04/2014,BT66,Solid Biomass Boiler,40,"£23,737.24"
R A Irwin And Co Ltd,24/06/2014,BT66,Solid Biomass Boiler,99,"£30,592.78"
R A Irwin And Co Ltd,28/10/2015,BT66,Solid Biomass Boiler,99,"£33,383.21"
R A Irwin And Co Ltd,24/06/2014,BT66,Solid Biomass Boiler,99,"£38,796.39"
R A Irwin And Co Ltd,27/10/2015,BT66,Solid Biomass Boiler,99,"£48,067.25"
R&M Greenkeeper Ltd,05/11/2015,BT80,Solid Biomass Boiler,99,"£25,557.09"
R&M Greenkeeper Ltd,05/11/2015,BT80,Solid Biomass Boiler,99,"£26,581.75"
R&S Biomass Equipment Ltd,14/11/2015,BT78,Solid Biomass Boiler,99,"£3,707.65"
R&S Biomass Equipment Ltd,06/04/2014,BT78,Solid Biomass Boiler,99,"£20,733.10"
R. Thompson & Son Ltd,28/10/2015,BT60,Solid Biomass Boiler,99,"£25,926.22"
Rafferty Poultry Ltd,28/04/2015,BT70,Solid Biomass Boiler,99,"£54,996.79"
Rafferty Poultry Ltd,28/04/2015,BT70,Solid Biomass Boiler,99,"£54,965.72"
Rafferty Poultry Ltd,28/04/2015,BT70,Solid Biomass Boiler,99,"£63,410.98"
Ranaghan Poultry LLP,26/10/2014,BT41,Solid Biomass Boiler,99,"£34,249.99"
Ranaghan Poultry LLP,14/12/2013,BT41,Solid Biomass Boiler,96,"£59,267.18"
Randal Livingstone Ltd,10/12/2014,BT68,Solid Biomass Boiler,99,"£57,797.46"
Randal Livingstone Ltd,10/12/2014,BT68,Solid Biomass Boiler,99,"£56,639.90"
Randal Livingstone Ltd,04/11/2015,BT68,Solid Biomass Boiler,99,"£14,556.60"
Randal Livingstone Ltd,04/11/2015,BT68,Solid Biomass Boiler,99,"£13,749.26"
Raymond Turkington (Decorations) Ltd,09/11/2015,BT80,Solid Biomass Boiler,99,"£12,243.88"
Raymond Turkington (Decorations) Ltd,09/11/2015,BT80,Solid Biomass Boiler,99,"£9,523.20"
Raymond Turkington Dec Ltd,28/11/2014,BT80,Solid Biomass Boiler,99,"£21,305.17"
Renewable Heat Generation Limited,16/09/2014,BT20,Solid Biomass Boiler,90,"£31,277.33"
Renewable Heat Generation Limited,16/09/2014,BT61,Solid Biomass Boiler,90,"£65,149.94"
Renewable Heat Generation Limited,16/09/2014,BT70,Solid Biomass Boiler,90,"£41,255.96"
Renewable Heat Generation Limited,16/09/2014,BT74,Solid Biomass Boiler,90,"£56,986.36"
Rhylands Nursing Home Ltd,13/10/2015,BT42,Solid Biomass Boiler,99,"£38,204.55"
Riada NI Limited,12/12/2013,BT04,Solid Biomass Boiler,64,"£15,991.46"
Rice's Supermarket Ltd,03/11/2015,BT60,Solid Biomass Boiler,99,"£18,514.51"
RJ Smyth Engineering Ltd.,27/10/2015,Bt78,Solid Biomass Boiler,95,"£51,757.03"
RJ Smyth Engineering Ltd.,27/10/2015,BT78,Solid Biomass Boiler,95,"£36,471.66"
Road Safety Contracts Limited,30/10/2015,BT46,Solid Biomass Boiler,99,"£19,102.43"
Robinson NI Ltd,20/10/2015,BT47,Solid Biomass Boiler,95,"£47,824.74"
Rockmount Enterprises Ltd,10/07/2015,BT08,Solid Biomass Boiler,99,"£27,588.17"
ROL Testing Ltd,15/02/2013,BT70,Solid Biomass Boiler,40,"£19,873.24"
Rossfad Consultancy Services LTD,10/10/2015,BT94,Solid Biomass Boiler,99,"£14,105.41"
Rosspark Hotel,05/05/2015,BT42,Solid Biomass Boiler,99,"£35,148.71"
Rowan Renewables Ltd,29/02/2016,BT81,Solid Biomass Boiler,199,"£5,959.55"
RTC Engineering LTD,27/10/2015,BT80,Solid Biomass Boiler,99,"£38,971.42"
RW Pierce Group Ltd,30/11/2013,BT03,Solid Biomass Boiler,99,"£57,728.22"
Sainsbury's (Bangor Balloo),28/06/2013,BT19,Solid Biomass Boiler,630,"£45,127.80"
Sainsbury's (Coleraine),20/05/2013,BT51,Solid Biomass Boiler,520,"£45,146.28"
Sainsbury's (Craigavon),10/06/2013,BT64,Solid Biomass Boiler,580,"£24,221.85"
Sainsbury's (Sprucefield),24/10/2014,BT27,Solid Biomass Boiler,580,"£53,345.91"
Sainsbury's (Strand Road),20/05/2013,BT48,Solid Biomass Boiler,520,"£51,611.56"
Sallyridge Produce Ltd,28/10/2015,BT61,Solid Biomass Boiler,99,"£12,709.08"
Sam Creith Motors Ltd,16/10/2015,BT53,Solid Biomass Boiler,31,"£11,593.00"
Sandhill Properties Ltd,08/11/2015,BT39,Solid Biomass Boiler,99,"£24,687.26"
Sandhill Properties Ltd,08/11/2015,BT39,Solid Biomass Boiler,99,"£22,216.28"
Sandhill Properties Ltd,08/11/2015,BT39,Solid Biomass Boiler,99,"£14,417.39"
Sandvik Limited T/As Sandvik Construction Mobile Crushers and Screens,03/11/2015,BT70,Solid Biomass Boiler,99,"£9,683.68"
Sayers Engineering Ltd,30/10/2015,BT08,Solid Biomass Boiler,99,"£37,476.83"
Scott and Ewing LTD,18/12/2014,BT79,Solid Biomass Boiler,49,"£17,403.80"
Scott and Ewing LTD,17/06/2015,BT79,Solid Biomass Boiler,99,"£27,863.73"
Scott and Ewing LTD,02/11/2015,BT79,Solid Biomass Boiler,49,"£6,619.08"
Scott and Ewing LTD,11/11/2015,BT79,Solid Biomass Boiler,49,"£3,699.40"
SDC Trailers Ltd,19/05/2015,BT41,Solid Biomass Boiler,99,"£19,545.11"
SDC Trailers Ltd,01/06/2015,BT41,Solid Biomass Boiler,50,"£7,157.15"
SDC Trailers Ltd,07/09/2015,BT41,Solid Biomass Boiler,99,"£25,529.28"
SDC Trailers Ltd,16/07/2015,BT41,Solid Biomass Boiler,99,"£2,477.47"
Sean & Kathleen Kerr Ltd,24/03/2015,BT79,Solid Biomass Boiler,99,"£66,777.42"
Sean & Kathleen Kerr Ltd,24/03/2015,BT79,Solid Biomass Boiler,99,"£66,651.55"
Sean & Kathleen Kerr Ltd,24/03/2015,BT79,Solid Biomass Boiler,99,"£66,560.13"
Sean & Kathleen Kerr Ltd,24/03/2015,BT79,Solid Biomass Boiler,99,"£66,943.90"
SEK Limited,23/02/2016,BT34,Solid Biomass Boiler,199,"£8,856.83"
SEK Limited,23/02/2016,BT34,Solid Biomass Boiler,199,"£8,798.14"
Shanes Castle Estates Company Limited,01/10/2015,BT41,Solid Biomass Boiler,99,"£15,544.32"
Shankill Parish Caring Association,10/03/2015,BT66,Solid Biomass Boiler,99,"£30,274.08"
Share Discovery Village,23/10/2015,BT92,Solid Biomass Boiler,99,"£17,387.88"
Share Discovery Village,23/10/2015,BT92,Solid Biomass Boiler,99,"£13,374.73"
Share Discovery Village,23/10/2015,BT92,Solid Biomass Boiler,99,"£18,060.44"
Share Discovery Village,23/10/2015,BT92,Solid Biomass Boiler,99,"£19,166.50"
Shelbourne Motors Ltd,13/03/2015,BT62,Solid Biomass Boiler,40,"£5,812.15"
Shelbourne Motors Ltd,24/04/2015,BT62,Solid Biomass Boiler,99,"£17,460.46"
Shelbourne Motors Ltd,05/05/2015,BT62,Solid Biomass Boiler,99,"£18,223.50"
Shelbourne Motors Ltd,22/05/2014,BT62,Solid Biomass Boiler,99,"£43,319.19"
Shergrim Recycling Ltd,09/11/2015,BT79,Solid Biomass Boiler,99,"£36,259.38"
Shergrim Recycling Ltd,09/11/2015,BT79,Solid Biomass Boiler,99,"£40,224.09"
Shergrim Recycling Ltd,09/11/2015,BT79,Solid Biomass Boiler,99,"£35,814.67"
Shergrim Recycling Ltd,09/11/2015,BT79,Solid Biomass Boiler,99,"£31,238.32"
Silverwood Enterprise Limited,21/08/2015,BT66,Solid Biomass Boiler,25,"£7,204.32"
Silverwood Enterprise Limited,12/10/2015,BT66,Solid Biomass Boiler,99,"£32,145.25"
Silverwood Enterprise Limited,12/10/2015,BT66,Solid Biomass Boiler,99,"£47,608.01"
Skea Egg Farms Ltd.,26/08/2015,BT70,Solid Biomass Boiler,49,"£7,612.20"
Skea Egg Farms Ltd.,25/08/2015,BT70,Solid Biomass Boiler,95,"£20,337.25"
Skye Body Repair Ltd,21/10/2015,BT70,Solid Biomass Boiler,80,"£20,880.57"
Slatequarry Farms Ltd,10/11/2015,BT70,Solid Biomass Boiler,99,"£13,445.30"
Slatequarry Farms Ltd,10/11/2015,BT70,Solid Biomass Boiler,60,"£6,153.28"
Slemish Barn Ltd,08/02/2015,BT42,Solid Biomass Boiler,45,"£7,375.26"
Smyth Green Energy Ltd,17/11/2015,BT92,Solid Biomass Boiler,99,"£30,364.69"
Solmatix Ltd,17/04/2015,BT29,Solid Biomass Boiler,28,"£5,227.45"
Spa Nursing Homes Ltd,20/05/2014,BT05,Solid Biomass Boiler,99,"£58,539.57"
Spa Nursing Homes Ltd,28/04/2015,BT05,Solid Biomass Boiler,99,"£22,322.85"
Spa Nursing Homes Ltd,28/02/2016,BT05,Solid Biomass Boiler,199,"£2,506.53"
Spa Nursing Homes Ltd (Carryduff Nursing Home),10/11/2014,BT05,Solid Biomass Boiler,99,"£20,622.86"
Spa Nursing Homes Ltd (Redburn Nursing Home),17/07/2014,BT05,Solid Biomass Boiler,99,"£32,891.42"
Spark Enterprises Ltd,13/03/2014,BT93,Solid Biomass Boiler,96,"£42,893.27"
Spark Enterprises Ltd,02/11/2015,BT93,Solid Biomass Boiler,96,"£7,574.22"
Spark Enterprises Ltd,03/11/2015,BT93,Solid Biomass Boiler,80,"£2,537.86"
Spark Enterprises Ltd,03/11/2015,BT93,Solid Biomass Boiler,80,"£3,648.16"
Spark Enterprises Ltd,03/11/2015,BT93,Solid Biomass Boiler,80,"£4,579.43"
Sperrin Switchgear Ltd,16/01/2015,BT45,Solid Biomass Boiler,99,"£12,103.29"
St James of Jerusalem Mullaghbrack,30/10/2013,BT60,Solid Biomass Boiler,80,"£5,748.38"
Stanley Livingstone Ltd,08/12/2014,BT60,Solid Biomass Boiler,99,"£59,123.28"
Stanley Livingstone Ltd,08/12/2014,BT60,Solid Biomass Boiler,99,"£53,209.68"
Stanley Livingstone Ltd,05/11/2015,BT60,Solid Biomass Boiler,99,"£5,773.35"
Stanley Livingstone Ltd,05/11/2015,BT60,Solid Biomass Boiler,99,"£8,963.63"
Stephens Catering Equipment Co Ltd,23/10/2015,BT42,Solid Biomass Boiler,99,"£20,252.76"
Stephens Catering Equipment Co Ltd,09/10/2015,BT94,Solid Biomass Boiler,99,"£52,295.96"
Stephens Catering Equipment Co Ltd,09/10/2015,BT94,Solid Biomass Boiler,99,"£51,967.73"
Stephens Catering Equipment Co Ltd,09/10/2015,BT94,Solid Biomass Boiler,99,"£50,708.91"
Stephens Catering Equipment Co Ltd,09/10/2015,BT94,Solid Biomass Boiler,99,"£53,637.02"
Stillago Mushrooms Ltd,28/01/2014,BT71,Solid Biomass Boiler,95,"£32,128.45"
Strangford Lough Yacht,10/11/2015,BT23,Solid Biomass Boiler,99,"£6,460.92"
Strathroy Dairies Ltd,30/10/2015,BT79,Solid Biomass Boiler,99,"£28,650.96"
Strathroy Dairies Ltd,30/10/2015,BT79,Solid Biomass Boiler,99,"£30,876.52"
Supermix Ltd,23/10/2015,BT78,Solid Biomass Boiler,95,"£17,420.94"
Supermix Ltd,30/09/2015,BT78,Solid Biomass Boiler,88,"£22,000.31"
Supermix Ltd,23/10/2015,BT78,Solid Biomass Boiler,95,"£22,727.74"
T.C. Autos LTD,22/10/2015,BT79,Solid Biomass Boiler,99,"£30,367.17"
Tempo Web Ltd,30/10/2015,BT94,Solid Biomass Boiler,99,"£14,417.38"
The Beeches P&T Services Ltd,26/04/2015,BT67,Solid Biomass Boiler,99,"£34,120.95"
The Irish Landmark Trust Ltd,29/06/2015,BT34,Solid Biomass Boiler,60,"£5,547.74"
The Pallet Centre Limited,30/10/2015,BT36,Solid Biomass Boiler,90,"£19,317.14"
The Ryandale Inn (Moy) Ltd,06/11/2015,BT71,Solid Biomass Boiler,80,"£22,535.30"
The Tilery Ltd,09/11/2015,BT92,Solid Biomass Boiler,99,"£15,455.02"
TIC Poultry Ltd,02/11/2015,BT78,Solid Biomass Boiler,99,"£33,846.46"
TIC Poultry Ltd,02/11/2015,BT78,Solid Biomass Boiler,99,"£36,969.50"
TIC Poultry Ltd,02/11/2015,BT78,Solid Biomass Boiler,99,"£38,314.76"
TIC Poultry Ltd,02/11/2015,BT78,Solid Biomass Boiler,99,"£20,620.85"
TIC Poultry Ltd,02/11/2015,BT78,Solid Biomass Boiler,99,"£19,903.30"
Tobermore Concrete Products Limited,26/10/2015,BT45,Solid Biomass Boiler,60,"£12,654.19"
Tobin Ltd,13/11/2014,BT80,Solid Biomass Boiler,99,"£34,290.95"
Tri Met Engineering Ltd,09/11/2015,BT80,Solid Biomass Boiler,99,£73.22
Tri Met Engineering Ltd,09/12/2013,BT80,Solid Biomass Boiler,28,"£8,442.97"
Tri Met Engineering Ltd,03/03/2015,BT80,Solid Biomass Boiler,99,"£10,827.49"
Tullygoney Engineering & Fabrication Ltd,12/10/2015,BT71,Solid Biomass Boiler,99,"£32,761.32"
Tullysaran Farms Ltd,03/09/2015,BT61,Solid Biomass Boiler,99,"£28,678.82"
Tullysaran Farms Ltd,03/09/2015,BT61,Solid Biomass Boiler,99,"£35,090.50"
Tullysaran Farms Ltd,04/07/2014,BT61,Solid Biomass Boiler,99,"£52,709.17"
Tullysaran Farms Ltd,04/07/2014,BT61,Solid Biomass Boiler,99,"£58,123.77"
Tullysaran Farms Ltd,04/07/2014,BT61,Solid Biomass Boiler,99,"£59,414.09"
Tullysaran Farms Ltd,04/07/2014,BT61,Solid Biomass Boiler,99,"£60,939.96"
Turfahun Farm Ltd,08/10/2015,BT57,Solid Biomass Boiler,99,"£34,719.74"
Turfahun Farm Ltd,24/10/2015,BT57,Solid Biomass Boiler,99,"£6,327.05"
Turfahun Farm Ltd,24/10/2015,BT57,Solid Biomass Boiler,99,"£5,295.22"
Ultra Spreader International Ltd T/A Ultraplant Ltd,07/10/2015,BT71,Solid Biomass Boiler,99,"£23,341.80"
Unicorn Containers Limited,18/12/2014,BT28,Solid Biomass Boiler,99,"£54,553.23"
Unicorn Containers Limited,18/12/2014,BT28,Solid Biomass Boiler,99,"£51,236.94"
Valley Services (NI) Ltd,26/10/2015,BT74,Solid Biomass Boiler,99,"£48,358.52"
Valley Services (NI) Ltd,26/10/2015,BT74,Solid Biomass Boiler,99,"£48,833.00"
Valley Services (NI) Ltd,26/10/2015,BT74,Solid Biomass Boiler,99,"£48,856.88"
Valley Services (NI) Ltd,26/10/2015,BT74,Solid Biomass Boiler,99,"£51,878.77"
Valley Services (NI) Ltd,26/10/2015,BT74,Solid Biomass Boiler,99,"£53,173.83"
Valley Services (NI) Ltd,26/10/2015,BT74,Solid Biomass Boiler,99,"£54,528.59"
Vicoran Limited,15/09/2015,BT04,Solid Biomass Boiler,70,"£14,008.29"
Vision Heat Solutions Limited,30/10/2015,BT42,Solid Biomass Boiler,60,"£9,453.79"
Vision Heat Solutions Limited,15/10/2015,BT42,Solid Biomass Boiler,99,"£13,651.66"
Vision Heat Solutions Limited,29/10/2015,BT42,Solid Biomass Boiler,95,"£15,404.65"
Vision Heat Solutions Limited,30/10/2015,BT42,Solid Biomass Boiler,95,"£16,322.61"
Vision Heat Solutions Limited,11/03/2015,BT42,Solid Biomass Boiler,99,"£32,756.94"
Vision Heat Solutions Limited,11/11/2015,BT42,Solid Biomass Boiler,98,"£33,670.82"
Vision Heat Solutions Limited,11/11/2015,BT42,Solid Biomass Boiler,98,"£35,857.10"
Vision Heat Solutions Limited,11/07/2014,BT42,Solid Biomass Boiler,97,"£48,959.35"
W & A Nixon & Sons Ltd,26/02/2016,BT82,Solid Biomass Boiler,199,"£5,682.95"
W J Hanna Machinery LTD,23/10/2015,BT45,Solid Biomass Boiler,99,"£24,504.12"
Warmflow Engineering Co Ltd,03/11/2015,BT28,Solid Biomass Boiler,90,"£15,385.54"
Warmflow Engineering Co Ltd,03/11/2015,BT28,Solid Biomass Boiler,90,"£13,290.92"
Warmflow Engineering Co Ltd,03/11/2015,BT28,Solid Biomass Boiler,90,"£24,936.44"
Warmflow Engineering Co Ltd,03/11/2015,BT28,Solid Biomass Boiler,90,"£17,747.58"
Warmflow Engineering Co Ltd,03/11/2015,BT28,Solid Biomass Boiler,90,"£14,392.24"
Warmflow Engineering Co Ltd,03/11/2015,BT28,Solid Biomass Boiler,90,"£16,629.45"
Westville Hotel Limited,07/01/2015,BT74,Solid Biomass Boiler,99,"£33,136.21"
William Bell Tractors Ltd,05/11/2015,BT75,Solid Biomass Boiler,99,"£10,972.40"
Wilson Poultry Ltd,23/02/2016,BT92,Solid Biomass Boiler,198,"£12,384.85"
Wilson Property Ltd,21/03/2014,BT41,Solid Biomass Boiler,97,"£24,116.56"
Winters Renewables Ltd,06/02/2015,BT78,Solid Biomass Boiler,99,"£55,603.60"
Winters Renewables Ltd,06/02/2015,BT78,Solid Biomass Boiler,99,"£48,986.02"
Winters Renewables Ltd,22/09/2015,BT78,Solid Biomass Boiler,99,"£28,321.73"
Woodland Kitchens (N.I.) Ltd,03/11/2015,BT44,Solid Biomass Boiler,95,"£11,811.21"
Woodland Kitchens (N.I.) Ltd,03/11/2015,BT44,Solid Biomass Boiler,95,"£16,208.70"
Woodland Kitchens (N.I.) Ltd,03/11/2015,BT44,Solid Biomass Boiler,95,"£22,270.75"
Woodland Kitchens (N.I.) Ltd,03/11/2015,BT44,Solid Biomass Boiler,95,"£24,337.67"
Woodvale Construction Company Ltd,27/10/2015,BT79,Solid Biomass Boiler,50,"£8,805.18"
Woodvale Construction Company Ltd,09/11/2015,BT79,Solid Biomass Boiler,99,"£17,016.91"
Woodvale Construction Company Ltd,09/11/2015,BT79,Solid Biomass Boiler,49,"£4,138.04"
